MajorCity,Year,AvgHouseholdMedianIncome
"Warner Robins, GA",2015.0,47162.333333333336
"Warner Robins, GA",2016.0,48846.666666666664
"Warner Robins, GA",2017.0,51429.666666666664
"Warner Robins, GA",2018.0,56841.0
"Warner Robins, GA",2019.0,57236.666666666664
"Warner Robins, GA",2020.0,61059.666666666664
"Warner Robins, GA",2021.0,64199.333333333336
"Washington, DC",2011.0,86778.8
"Washington, DC",2012.0,89626.6
"Washington, DC",2013.0,92088.6
"Washington, DC",2014.0,95279.6
"Washington, DC",2015.0,99179.4
"Washington, DC",2016.0,102816.2
"Washington, DC",2017.0,108033.0
"Washington, DC",2018.0,112533.2
"Washington, DC",2019.0,116367.0
"Washington, DC",2020.0,118109.0
"Washington, DC",2021.0,119401.6
"Waterloo, IA",2011.0,39444.333333333336
"Waterloo, IA",2012.0,40287.666666666664
"Waterloo, IA",2013.0,40548.333333333336
"Waterloo, IA",2014.0,41895.666666666664
"Waterloo, IA",2015.0,42576.666666666664
"Waterloo, IA",2016.0,44074.333333333336
"Waterloo, IA",2017.0,44576.0
"Waterloo, IA",2018.0,45775.666666666664
"Waterloo, IA",2019.0,46822.0
"Waterloo, IA",2020.0,46568.0
"Waterloo, IA",2021.0,49539.666666666664
"Watertown, NY",2011.0,39595.5
"Watertown, NY",2012.0,42020.5
"Watertown, NY",2013.0,41863.0
"Watertown, NY",2014.0,43749.5
"Watertown, NY",2015.0,43950.0
"Watertown, NY",2016.0,44557.0
"Watertown, NY",2017.0,44614.5
"Watertown, NY",2018.0,45977.5
"Watertown, NY",2019.0,48395.0
"Watertown, NY",2020.0,50111.0
"Watertown, NY",2021.0,53602.5
"Wausau, WI",2011.0,47440.5
"Wausau, WI",2012.0,48524.5
"Wausau, WI",2013.0,48942.5
"Wausau, WI",2014.0,48214.5
"Wausau, WI",2015.0,48898.0
"Wausau, WI",2016.0,48245.5
"Wausau, WI",2017.0,47727.0
"Wausau, WI",2018.0,50269.0
"Wausau, WI",2019.0,53920.0
"Wausau, WI",2020.0,54573.0
"Wausau, WI",2021.0,59949.0
"Weirton, WV",2011.0,40794.0
"Weirton, WV",2012.0,39508.0
"Weirton, WV",2013.0,38582.0
"Weirton, WV",2014.0,39475.0
"Weirton, WV",2015.0,40887.0
"Weirton, WV",2016.0,39709.0
"Weirton, WV",2017.0,45101.0
"Weirton, WV",2018.0,49088.0
"Weirton, WV",2019.0,50036.0
"Weirton, WV",2020.0,51136.0
"Weirton, WV",2021.0,53360.0
"Wenatchee, WA",2011.0,48662.0
"Wenatchee, WA",2012.0,50502.0
"Wenatchee, WA",2013.0,51176.0
"Wenatchee, WA",2014.0,50911.0
"Wenatchee, WA",2015.0,51157.0
"Wenatchee, WA",2016.0,51790.0
"Wenatchee, WA",2017.0,55353.0
"Wenatchee, WA",2018.0,57552.0
"Wenatchee, WA",2019.0,58670.0
"Wenatchee, WA",2020.0,62595.0
"Wenatchee, WA",2021.0,64480.0
"Wheeling, WV",2011.0,40206.0
"Wheeling, WV",2012.0,40504.0
"Wheeling, WV",2013.0,41248.0
"Wheeling, WV",2014.0,41205.0
"Wheeling, WV",2015.0,41423.0
"Wheeling, WV",2016.0,42695.0
"Wheeling, WV",2017.0,46717.0
"Wheeling, WV",2018.0,48810.0
"Wheeling, WV",2019.0,50467.0
"Wheeling, WV",2020.0,49178.0
"Wheeling, WV",2021.0,51887.0
"Wichita Falls, TX",2011.0,42109.2
"Wichita Falls, TX",2012.0,43847.8
"Wichita Falls, TX",2013.0,43493.4
"Wichita Falls, TX",2014.0,43360.6
"Wichita Falls, TX",2015.0,44582.2
"Wichita Falls, TX",2016.0,44117.0
"Wichita Falls, TX",2017.0,43553.6
"Wichita Falls, TX",2018.0,44480.0
"Wichita Falls, TX",2019.0,47699.2
"Wichita Falls, TX",2020.0,47741.8
"Wichita Falls, TX",2021.0,50781.4
"Wichita, KS",2011.0,58168.6
"Wichita, KS",2012.0,57831.8
"Wichita, KS",2013.0,58216.2
"Wichita, KS",2014.0,57806.4
"Wichita, KS",2015.0,58756.6
"Wichita, KS",2016.0,58873.2
"Wichita, KS",2017.0,62130.0
"Wichita, KS",2018.0,63622.8
"Wichita, KS",2019.0,64884.4
"Wichita, KS",2020.0,68304.8
"Wichita, KS",2021.0,67120.6
"Williamsport, PA",2011.0,42034.0
"Williamsport, PA",2012.0,42670.5
"Williamsport, PA",2013.0,41689.5
"Williamsport, PA",2014.0,42394.0
"Williamsport, PA",2015.0,42214.0
"Williamsport, PA",2016.0,44977.0
"Williamsport, PA",2017.0,47671.5
"Williamsport, PA",2018.0,50032.5
"Williamsport, PA",2019.0,50971.0
"Williamsport, PA",2020.0,52244.0
"Williamsport, PA",2021.0,54311.0
"Wilmington, NC",2011.0,50453.2
"Wilmington, NC",2012.0,51108.4
"Wilmington, NC",2013.0,50964.8
"Wilmington, NC",2014.0,51435.2
"Wilmington, NC",2015.0,51247.4
"Wilmington, NC",2016.0,52945.0
"Wilmington, NC",2017.0,53981.0
"Wilmington, NC",2018.0,55178.8
"Wilmington, NC",2019.0,57301.0
"Wilmington, NC",2020.0,59920.0
"Wilmington, NC",2021.0,65105.8
"Winchester, VA",2011.0,57942.333333333336
"Winchester, VA",2012.0,57073.666666666664
"Winchester, VA",2013.0,57968.0
"Winchester, VA",2014.0,59656.666666666664
"Winchester, VA",2015.0,60156.666666666664
"Winchester, VA",2016.0,62162.0
"Winchester, VA",2017.0,63647.0
"Winchester, VA",2018.0,66743.33333333333
"Winchester, VA",2019.0,70894.33333333333
"Winchester, VA",2020.0,71541.0
"Winchester, VA",2021.0,72704.0
"Winton, NC",2011.0,27483.0
"Winton, NC",2012.0,27617.0
"Winton, NC",2013.0,28143.0
"Winton, NC",2014.0,25875.0
"Winton, NC",2015.0,26103.0
"Winton, NC",2016.0,24567.0
"Winton, NC",2017.0,32778.0
"Winton, NC",2018.0,35446.0
"Winton, NC",2019.0,37778.0
"Winton, NC",2020.0,42212.0
"Winton, NC",2021.0,43864.0
"Worcester, MA",2011.0,50355.4
"Worcester, MA",2012.0,51331.2
"Worcester, MA",2013.0,53085.8
"Worcester, MA",2014.0,52005.6
"Worcester, MA",2015.0,50277.2
"Worcester, MA",2016.0,50942.2
"Worcester, MA",2017.0,52078.4
"Worcester, MA",2018.0,51533.6
"Worcester, MA",2019.0,53921.8
"Worcester, MA",2020.0,58212.8
"Worcester, MA",2021.0,62606.8
"Yakima, WA",2011.0,45413.75
"Yakima, WA",2012.0,44949.0
"Yakima, WA",2013.0,44413.5
"Yakima, WA",2014.0,44586.0
"Yakima, WA",2015.0,44844.0
"Yakima, WA",2016.0,45607.25
"Yakima, WA",2017.0,46506.75
"Yakima, WA",2018.0,49115.5
"Yakima, WA",2019.0,50805.0
"Yakima, WA",2020.0,54028.75
"Yakima, WA",2021.0,57434.75
"York, PA",2011.0,49580.4
"York, PA",2012.0,49579.8
"York, PA",2013.0,49533.0
"York, PA",2014.0,48888.6
"York, PA",2015.0,48093.0
"York, PA",2016.0,49693.4
"York, PA",2017.0,50554.2
"York, PA",2018.0,53336.6
"York, PA",2019.0,56358.0
"York, PA",2020.0,59404.2
"York, PA",2021.0,62596.0
"Youngstown, OH",2011.0,21879.4
"Youngstown, OH",2012.0,22829.6
"Youngstown, OH",2013.0,22075.2
"Youngstown, OH",2014.0,22394.6
"Youngstown, OH",2015.0,22220.6
"Youngstown, OH",2016.0,22649.8
"Youngstown, OH",2017.0,24956.8
"Youngstown, OH",2018.0,26131.4
"Youngstown, OH",2019.0,27428.2
"Youngstown, OH",2020.0,28044.0
"Youngstown, OH",2021.0,27818.2
"Yuba City, CA",2011.0,51688.5
"Yuba City, CA",2012.0,51833.5
"Yuba City, CA",2013.0,53300.0
"Yuba City, CA",2014.0,53599.5
"Yuba City, CA",2015.0,54222.5
"Yuba City, CA",2016.0,54491.5
"Yuba City, CA",2017.0,54747.0
"Yuba City, CA",2018.0,57627.5
"Yuba City, CA",2019.0,59850.5
"Yuba City, CA",2020.0,64376.0
"Yuba City, CA",2021.0,68466.5
"Yuma, AZ",2011.0,46705.666666666664
"Yuma, AZ",2012.0,47059.0
"Yuma, AZ",2013.0,47195.666666666664
"Yuma, AZ",2014.0,47288.333333333336
"Yuma, AZ",2015.0,45735.666666666664
"Yuma, AZ",2016.0,45956.333333333336
"Yuma, AZ",2017.0,46726.333333333336
"Yuma, AZ",2018.0,47162.0
"Yuma, AZ",2019.0,48519.0
"Yuma, AZ",2020.0,49997.333333333336
"Yuma, AZ",2021.0,53536.0
